"","vert_name_com","degree","betweenness","closeness","clust_coeff","pagerank","eigen_c"
"60",60,4,0,0.000868055555555556,1,0.000876429676867839,0.0249052659615469
"61",61,9,2037.74354146257,0.000935453695042095,0.333333333333333,0.00273230939506825,0.0407277012544473
"62",62,4,410,0.000677966101694915,0.5,0.002185472269866,0.000718312521179704
"63",63,2,0,0.000836820083682008,1,0.000553920859196458,0.0126512972210679
"64",64,157,4153.21832467467,0.00142450142450142,0.230932549403887,0.0134752191137491,1
"65",65,95,910.759544585199,0.00126582278481013,0.37939529675252,0.00790852274808134,0.755161039633466
"66",66,110,2433.69290308065,0.00131233595800525,0.308090075062552,0.00991953285383691,0.79164113741993
"67",67,86,1176.4802964071,0.00124843945068664,0.4,0.00751125145830318,0.703628317408939
"68",68,10,2.67699809407532,0.000971817298347911,0.866666666666667,0.00121491878556124,0.0888192954128248
"69",69,64,689.111837882459,0.00119331742243437,0.414186507936508,0.00576008261921041,0.509353833200102
"70",70,11,11.6945309879811,0.0009765625,0.763636363636364,0.00141352218886619,0.0845364452417153
"71",71,72,946.584622805404,0.00121802679658952,0.366197183098592,0.00646333133521396,0.553926187009408
"72",72,88,1019.68303667183,0.00124223602484472,0.370689655172414,0.00762032640249528,0.688437520767439
"73",73,1,0,0.000834028356964137,0,0.000444107943917564,0.0108202732932094
"74",74,11,11.6945309879811,0.0009765625,0.763636363636364,0.00141352218886605,0.0845364452417153
"75",75,10,26.206100541488,0.000952380952380952,0.466666666666667,0.00126644607498941,0.0687171929645789
"76",76,22,438.246359478731,0.001001001001001,0.432900432900433,0.00271769644179422,0.132591587892326
"77",77,32,218.5354219728,0.00111607142857143,0.441532258064516,0.00311298434779968,0.257625266454615
"78",78,13,5.74937276224228,0.00100603621730382,0.666666666666667,0.0013686518512215,0.13795771645724
"79",79,10,8.39048348317066,0.000930232558139535,0.688888888888889,0.00129600217906472,0.0732115382111078
"80",80,2,0,0.000710227272727273,1,0.000630684644424875,0.00273556788328038
"81",81,8,2.28809544958449,0.000911577028258888,0.75,0.00104353701631586,0.0505574425413588
"82",82,7,1.12155880453986,0.000892857142857143,0.809523809523809,0.00112417622526155,0.0328185034742985
"83",83,5,0,0.00089126559714795,1,0.000845229133817393,0.0311231263965391
"84",84,15,14.5843118862391,0.00093984962406015,0.8,0.00165732796684956,0.101296390373403
"85",85,124,3899.06411282865,0.00135685210312076,0.292551796485707,0.0111836204976623,0.864694805537219
"86",86,39,989.06637094372,0.00115606936416185,0.53306342780027,0.00419407683442578,0.353579631794921
"87",87,15,163.544140309256,0.00102986611740474,0.619047619047619,0.00173975698022826,0.122911312437249
