"","vert_name_com","degree","betweenness","closeness","clust_coeff","pagerank","eigen_c"
"670",670,16,23.4229426698157,0.000163907556138338,0.625,0.000996693840962017,0.0574100910251336
"671",671,322,48216.3110545167,0.000181983621474067,0.0614732687061009,0.0182133331736272,0.79553161370535
"672",672,12,93.0144438962885,0.000160849284220685,0.257575757575758,0.000892988295715682,0.0335795322243639
"673",673,7,3.68845692939172,0.000163132137030995,0.952380952380952,0.000523259396521863,0.041183363467445
"674",674,3,0,0.000149120190873844,0.333333333333333,0.000333919738957813,0.00501674807219677
"675",675,1,0,0.000144990575612585,0,0.000260793487416681,0.000637737424302807
"676",676,10,5.68384006031398,0.000164554879052164,0.8,0.000666244224639323,0.0567136425793162
"677",677,8,8.18470554690592,0.000157753588894147,0.321428571428571,0.000553921833197476,0.0311310283456318
"678",678,68,3955.54871784001,0.000170852554245686,0.344600526777875,0.00283873901267755,0.402450184889565
"679",679,10,13.5255004110862,0.000161838485191779,0.488888888888889,0.00065338482213915,0.0462857851624512
"680",680,94,469.668914786116,0.000156298843388559,0.112331274307939,0.00314916687755207,0.572455707596269
"681",681,13,214.89414847501,0.000163692912096906,0.461538461538462,0.000904966900843106,0.0492171857597321
"682",682,49,727.730234508096,0.000167280026764804,0.226190476190476,0.00271706786496356,0.156725893106428
"683",683,150,14862.5192633023,0.000173671413685307,0.235257270693512,0.00581684762895027,0.758419424600986
"684",684,6,2.22976993659025,0.000149566257852229,0.266666666666667,0.000521871715293468,0.00690645433681143
"685",685,11,937.603140180303,0.000163291966035271,0.4,0.000935863743918952,0.0410989504045514
"686",686,2,0,0.000154035736290819,1,0.000282629302385868,0.0102638997452494
"687",687,9,26.9239800008945,0.000164284540824708,0.638888888888889,0.00064131255529298,0.0477801727357363
"688",688,8,12.7728012126218,0.000164230579733946,0.535714285714286,0.000566709610719406,0.0527219535978945
"689",689,8,1017.9858942201,0.000162786911932281,0.214285714285714,0.000874890223239148,0.0308075322868352
"690",690,28,307.753330500003,0.000166666666666667,0.412698412698413,0.00156649197084075,0.146580175119531
"691",691,2,0.252129643568,0.000151285930408472,0,0.000277993685668173,0.0055567732890023
"692",692,7,30.1697135002769,0.000161786118751011,0.380952380952381,0.000552531883665847,0.0289693661912793
"693",693,12,1.51814828516478,0.00015098897780462,0.106060606060606,0.000753017749315076,0.0214970857202575
"694",694,10,25.3480353431992,0.000160307790958641,0.377777777777778,0.000665125112132528,0.0348784634991927
"695",695,8,123.944274841549,0.000164663263625885,0.607142857142857,0.000596915560532326,0.058026565198374
"696",696,8,4.66761140282617,0.000163105529277442,0.821428571428571,0.00055713507916581,0.0485065921094206
"697",697,1,0,0.000160179400929041,0,0.000231301171438491,0.0143544841999765
"698",698,3,0.902451052743918,0.000153964588144727,0.333333333333333,0.000305800225705673,0.0170362842661281
"699",699,3,29.5572063619926,0.000154154462771697,0.333333333333333,0.000440105343664108,0.00910946342819417
"700",700,1,0,0.000148500148500149,0,0.000229867797794451,0.00438141845215111
"701",701,7,0.117022441160372,0.000162258640272595,0.666666666666667,0.000494884162594154,0.0692668689270187
"702",702,3,18.2686565131596,0.000151103052281656,0.333333333333333,0.000425744659857972,0.00464822633853991
"703",703,24,60.3462635048964,0.000163532297628782,0.271739130434783,0.00127735735792636,0.137268309108643
"704",704,1,0,0.000148898153662895,0,0.000236390770238074,0.00250640023566817
"705",705,29,46.6242616757407,0.000158202816010125,0.637931034482759,0.0010722457595938,0.209052215359929
"706",706,75,325.722381110276,0.000161056530842326,0.510990990990991,0.00248198793511635,0.484677562786818
"707",707,10,2.28562478567892,0.000159007791381778,0.733333333333333,0.000675271128135962,0.0372315129024127
"708",708,10,64.9419594810541,0.00016417665407979,0.8,0.000720106300026341,0.0574765449615826
"709",709,10,14.813699193755,0.000163639338897071,0.533333333333333,0.000679642396735071,0.0449394376707466
"710",710,12,21.8249271402115,0.000158102766798419,0.393939393939394,0.000765750768793562,0.038874417784836
"711",711,82,198.807267021637,0.000158679784195493,0.512797350195724,0.00267166414539544,0.504821929889742
"712",712,4,3.50478056509363,0.000156445556946183,0.5,0.000340124405366465,0.0257870341153066
"713",713,34,2092.82716748107,0.00016750418760469,0.272727272727273,0.00216169976595361,0.113168984212319
"714",714,15,67.4671851910386,0.000163585800752495,0.304761904761905,0.000927618459604855,0.053137899743203
"715",715,6,3.15155687805854,0.000162972620599739,0.866666666666667,0.000464048954841941,0.041710391052967
"716",716,22,191.246043447701,0.000164771791069369,0.398268398268398,0.00135333758143003,0.0697345662867486
"717",717,30,1083.0471747122,0.000166223404255319,0.172413793103448,0.00163934583823881,0.155316317364275
"718",718,60,917.75937363543,0.00016803898504453,0.535028248587571,0.0020778479443472,0.388299967398718
"719",719,3,0,0.000159795461808885,1,0.000323408029678512,0.022598727397676
"720",720,40,1714.35592107718,0.000168861870989531,0.234615384615385,0.00202351479721364,0.196156894056599
